ticker,date,trail_252_ret,bucket,fwd_21,fwd_63,fwd_126,fwd_252,max_fwd_drawdown_252,next_earnings_date,next_earn_day_ret,next_earn_ret_m1p1
SEZL,2025-01-21,6.26398900383131,>=+100%,0.3423138444729108,0.07747216255392941,2.6353590180554267,0.7775941046985033,-0.7201910397671711,2025-02-27,-0.06566957110834548,-0.023250531619782744
SIG,2021-05-17,6.2569217979400795,>=+100%,0.15031271298375182,0.05311711796210661,0.5798940561547425,-0.07513349424324878,-0.45069646605305214,2021-06-10,0.13990836658084338,0.22460694228944167
PENN,2021-04-15,6.240834099609398,>=+100%,-0.19777599213184616,-0.31662032370084414,-0.2584392222380789,-0.6240071636923239,-0.634034946747251,2021-05-06,-0.08182915498595644,-0.05240127692405794
TNDM,2019-04-17,6.230065448859901,>=+100%,0.21370449442503148,0.15639120405733142,0.07259083872645267,0.31874888140264446,-0.47390050588375954,2019-04-30,-0.03047048153657017,-0.05841491559876921
KNTK,2021-10-27,6.167358775150204,>=+100%,0.054361002272504955,-0.037636484421276206,0.13740992026103305,0.1457921831891218,-0.261334769971858,2021-11-05,0.03724759129226407,0.03456442481344468
SMCI,2024-04-23,6.098955881278748,>=+100%,0.14623430692086226,-0.06602261539852738,-0.3966082610285293,-0.5213030917445093,-0.8108908373163559,2024-05-06,0.060879100848474144,0.046748490716205016
WDC,2026-03-17,6.077579394960615,>=+100%,0.15257640721827093,1.1709237308134455,,,-0.20591295603978055,2026-05-01,-0.006904213945698623,0.018042886929349855
BLFS,2018-07-20,6.070739714748643,>=+100%,-0.05366076932504582,-0.42110051501883106,-0.43610733298794624,-0.12278303245537181,-0.6271585490316612,2018-08-09,-0.041042902544519255,-0.04780298478431211
MU,2026-05-01,6.063130888236373,>=+100%,0.9625236208555368,,,,-0.19967204280223616,,,
MRNA,2021-09-07,5.971086665902102,>=+100%,-0.3069960281484245,-0.39198886852161474,-0.7037512444379672,-0.6908728674620067,-0.7430909067298848,2021-11-04,-0.1789431718641915,-0.3148994094188965
AMD,2017-02-24,5.955665066286826,>=+100%,-0.029745048137251873,-0.22237962951643642,-0.114730871011968,-0.12039658803423747,-0.34868422745007244,2017-05-08,-0.014720277203841725,-0.0009812831814801637
CLSK,2021-02-12,5.936117531098978,>=+100%,-0.19659933854256406,-0.4442082949059669,-0.5069075344663917,-0.6918172174870698,-0.8535433032235895,2021-05-06,-0.04853863844374684,0.007306857555499757
IREN,2025-10-08,5.922810834091439,>=+100%,0.11432848917356675,-0.23980695308404842,-0.3456482011153593,,-0.5861798282452733,2025-11-06,-0.12367496564226499,-0.18361473526471528
CLSK,2024-04-01,5.881481331693132,>=+100%,-0.11840693067670538,-0.03552205867180991,-0.49730892406134686,-0.5683530414049666,-0.6758321303143306,2024-05-09,0.013439175447519158,-0.04886995133756167
SRPT,2013-05-10,5.869918437586863,>=+100%,0.14408281188790606,0.033727793354458635,0.023372808679271717,-0.03727805769154158,-0.7604534470478419,2013-08-08,-0.0005424588647431339,-0.05234609061804818
CNR,2021-10-01,5.868931719520923,>=+100%,0.0021202045335908526,-0.19752636462922835,0.36996456911101405,1.4716834596680406,-0.42549002616094633,2021-11-02,-0.2157968168128963,-0.15479553917460387
RKLB,2025-10-10,5.828905757517406,>=+100%,-0.19234360721228272,0.36788046379973527,0.12387175256542249,,-0.43005628041721455,2025-11-10,0.005034898127488807,-0.007745889153937924
CELH,2020-09-30,5.799403467963493,>=+100%,-0.01805379768662807,0.955966577558381,1.1822985578794314,2.9669749016735976,-0.38818626106970844,2020-11-12,0.2902703395099624,0.31530065052751044
UPWK,2021-03-12,5.7933881735456,>=+100%,0.020275750328217157,0.02595293566944612,-0.08414439480044078,-0.6190186327697966,-0.6924217489023005,2021-05-04,-0.02052923181447064,-0.06546530387535476
RKLB,2025-06-06,5.757009032387157,>=+100%,0.3533886336927068,0.6504149175767517,0.6962309880969442,2.742392913949228,-0.43005628041721455,2025-08-07,0.0024943449922365524,0.013378688730207422
TNDM,2018-08-08,5.733333163791233,>=+100%,0.4910891565276081,0.21452145754676177,0.3957096363158181,1.1079208099043139,-0.4440101273991144,2018-11-01,0.08082958963554576,0.06328106964880442
SM,2021-06-30,5.6167736524369145,>=+100%,-0.2407633671411793,0.07145741912571535,0.24930311301882768,0.3889557458558406,-0.40180318015319116,2021-07-30,0.00971940255220427,0.010799172527552248
TSLA,2020-08-12,5.615999777448943,>=+100%,0.19864158637390794,0.31968923206018096,1.6102422400023553,1.3227057862311105,-0.36246588893826037,2020-10-26,-0.0008320996760948773,0.009628348763163208
XPEL,2021-03-11,5.581347236488905,>=+100%,-0.0632970673800729,0.37458676364282883,0.2599590420070197,-0.0842386807670118,-0.4443787050810939,2021-05-10,0.07556752174465187,0.10747738176482713
SRPT,2013-01-04,5.53153144735648,>=+100%,-0.03862071859425509,0.23620684393521008,0.4672413530020878,-0.352758604904701,-0.7604534470478419,2013-03-15,-0.035586084796023765,-0.01226076149072075
TSLA,2014-03-21,5.35628888184646,>=+100%,-0.04478127966691192,0.0030582660492719516,0.13294601379825854,-0.12783425840454432,-0.34037193300700896,2014-05-09,0.020549895044562172,0.0340443944760902
CVNA,2024-10-22,5.351786255411131,>=+100%,0.23891563246847536,0.21849506669872798,0.20167212663518774,0.7795793182526347,-0.4302386909731669,2024-10-30,-0.006850610581809802,0.1847753305285056
ENPH,2018-07-31,5.329787047187793,>=+100%,-0.12436971341845449,-0.3025209700166388,0.2151260925782177,4.058823755691392,-0.3462184488062001,2018-08-06,0.07462688160516184,0.09514920510091196
ASTS,2026-01-28,5.327244484467353,>=+100%,-0.34677884806907344,-0.42382251472464294,,,-0.4768613248613661,2026-03-02,0.09761327805563069,0.17034975941250874
XPEL,2021-05-13,5.316013881729111,>=+100%,0.1884019006503661,0.11665544636381409,0.004720141158715219,-0.37518542309287517,-0.5888560355093384,2021-08-09,-0.02300632160230931,0.019191806199371886
TGTX,2021-03-17,5.293733687313343,>=+100%,-0.07114707260553566,-0.23874711761279233,-0.37979671880640253,-0.817257818151376,-0.8444223142612911,2021-05-10,-0.05721391028382583,-0.06666667299286433
MSTR,2021-04-05,5.293562586114106,>=+100%,-0.14387621311396082,-0.11788216564050225,-0.15001043476272113,-0.31860385310098804,-0.6285465151764627,2021-04-29,-0.037910185569930865,-0.03475217074997616
MSTR,2021-08-09,5.221979430344404,>=+100%,-0.16817113661607397,0.03878963599661356,-0.46143828287798083,-0.5839943908205985,-0.8230813935745595,2021-10-28,0.0029509459651233527,5.591176184993607e-05
